RiskType,Qualifier,Bucket,Label1,Label2,Amount,AmountCurrency,CreditQuality
CSR_NS_DELTA,Goldman Sachs,8,5Y,CDS,681039.288185303,USD,A-
CSR_NS_DELTA,JP Morgan,9,5Y,CDS,528490.0775939766,EUR,BBB+
CSR_NS_DELTA,JP Morgan,1,1Y,Bond,287341.8003472023,EUR,AA+
CSR_NS_DELTA,Citi Group,14,10Y,CDS,371715.9410486617,GBP,A-
CSR_NS_DELTA,Goldman Sachs,1,5Y,Bond,696888.5423526532,EUR,BBB+
CSR_NS_DELTA,JP Morgan,8,5Y,CDS,373847.1081970012,GBP,A-
CSR_NS_DELTA,JP Morgan,4,5Y,Bond,226165.639523427,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,3,1Y,CDS,367514.6221334379,USD,A-
CSR_NS_DELTA,Citi Group,10,1Y,Bond,590453.8569015637,GBP,A-
CSR_NS_DELTA,Citi Group,7,5Y,CDS,841569.7924317024,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,8,10Y,Bond,914378.2730004743,USD,A-
CSR_NS_DELTA,Citi Group,16,10Y,CDS,338773.40104556206,USD,BBB+
CSR_NS_DELTA,Citi Group,7,5Y,CDS,172743.38973512876,GBP,AA+
CSR_NS_DELTA,JP Morgan,1,1Y,Bond,822532.0662606163,GBP,AA+
CSR_NS_DELTA,JP Morgan,11,1Y,Bond,586381.9887455094,EUR,A-
CSR_NS_DELTA,JP Morgan,18,1Y,Bond,286342.7381785684,USD,A-
CSR_NS_DELTA,Goldman Sachs,3,5Y,Bond,747517.6239726532,USD,A-
CSR_NS_DELTA,Goldman Sachs,7,10Y,CDS,544896.4302624005,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,3,1Y,Bond,256989.062810684,USD,AA+
CSR_NS_DELTA,Citi Group,3,5Y,CDS,561227.3618031148,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,16,5Y,CDS,831160.4637161156,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,5,10Y,CDS,914505.943897889,EUR,BBB+
CSR_NS_DELTA,Citi Group,18,10Y,CDS,268903.67947280465,USD,A-
CSR_NS_DELTA,JP Morgan,6,10Y,CDS,451964.75556733867,USD,AA+
CSR_NS_DELTA,Citi Group,18,1Y,Bond,259098.96536206047,USD,BBB+
CSR_NS_DELTA,JP Morgan,1,1Y,Bond,410753.6845310608,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,8,5Y,Bond,96950.97270080527,EUR,BBB+
CSR_NS_DELTA,JP Morgan,10,1Y,CDS,12371.368076551624,EUR,BBB+
CSR_NS_DELTA,Citi Group,7,5Y,CDS,900183.2640650794,GBP,BBB+
CSR_NS_DELTA,Citi Group,17,1Y,Bond,592149.871868608,USD,A-
CSR_NS_DELTA,Goldman Sachs,6,1Y,Bond,236496.15969408094,GBP,AA+
CSR_NS_DELTA,Citi Group,11,10Y,Bond,221529.24001622727,EUR,A-
CSR_NS_DELTA,Goldman Sachs,7,10Y,CDS,299603.4765664402,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,4,5Y,Bond,711396.7875654346,EUR,A-
CSR_NS_DELTA,Goldman Sachs,3,5Y,CDS,390363.88350586826,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,15,10Y,Bond,889943.9481834869,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,16,1Y,CDS,762070.4953535778,EUR,AA+
CSR_NS_DELTA,JP Morgan,18,5Y,CDS,658587.4821643247,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,12,5Y,CDS,307588.99908447114,GBP,AA+
CSR_NS_DELTA,Citi Group,17,5Y,CDS,363532.28398298705,USD,AA+
CSR_NS_DELTA,Goldman Sachs,12,1Y,Bond,260949.75286243774,USD,BBB+
CSR_NS_DELTA,JP Morgan,11,1Y,Bond,572228.4682345766,USD,A-
CSR_NS_DELTA,JP Morgan,8,5Y,Bond,565454.0750180352,EUR,A-
CSR_NS_DELTA,Citi Group,10,5Y,Bond,37014.64828320338,USD,AA+
CSR_NS_DELTA,Citi Group,3,1Y,Bond,219700.89077927923,GBP,A-
CSR_NS_DELTA,Goldman Sachs,13,10Y,Bond,981202.4338362613,USD,AA+
CSR_NS_DELTA,Citi Group,1,1Y,CDS,37843.53921578142,EUR,AA+
CSR_NS_DELTA,Citi Group,8,1Y,Bond,685445.320592858,GBP,A-
CSR_NS_DELTA,JP Morgan,3,10Y,Bond,140193.47493337037,EUR,A-
CSR_NS_DELTA,Goldman Sachs,3,1Y,Bond,39349.11211239714,EUR,A-
CSR_NS_DELTA,JP Morgan,7,1Y,CDS,945772.8859987882,USD,BBB+
CSR_NS_DELTA,JP Morgan,15,10Y,Bond,293457.10628484684,GBP,AA+
CSR_NS_DELTA,Citi Group,8,10Y,CDS,730229.8947429762,EUR,A-
CSR_NS_DELTA,JP Morgan,12,1Y,Bond,742337.9612709227,USD,AA+
CSR_NS_DELTA,Goldman Sachs,15,10Y,CDS,361133.6212059676,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,13,5Y,Bond,489025.85462206526,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,17,1Y,CDS,381789.4702004823,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,4,5Y,CDS,477665.2850620887,EUR,A-
CSR_NS_DELTA,Citi Group,3,10Y,CDS,757816.8676098018,USD,A-
CSR_NS_DELTA,Citi Group,16,5Y,CDS,894319.2473012412,USD,AA+
CSR_NS_DELTA,Citi Group,3,5Y,CDS,324518.32066871464,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,4,1Y,CDS,817577.8823563106,USD,AA+
CSR_NS_DELTA,JP Morgan,6,5Y,Bond,221982.77547225857,GBP,A-
CSR_NS_DELTA,Goldman Sachs,1,1Y,Bond,689194.7745047461,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,13,1Y,CDS,629774.3952262192,GBP,AA+
CSR_NS_DELTA,JP Morgan,14,5Y,CDS,391465.23901076114,USD,BBB+
CSR_NS_DELTA,JP Morgan,1,10Y,CDS,925324.2661248702,USD,BBB+
CSR_NS_DELTA,Citi Group,18,5Y,Bond,168511.24598722046,GBP,AA+
CSR_NS_DELTA,Citi Group,11,10Y,CDS,462757.1222397196,EUR,BBB+
CSR_NS_DELTA,JP Morgan,13,1Y,Bond,507854.039678748,EUR,A-
CSR_NS_DELTA,Goldman Sachs,7,10Y,CDS,898306.9985762243,EUR,AA+
CSR_NS_DELTA,JP Morgan,9,5Y,CDS,43677.832075592596,GBP,A-
CSR_NS_DELTA,Citi Group,18,10Y,Bond,50597.7128642899,EUR,BBB+
CSR_NS_DELTA,Citi Group,14,5Y,CDS,69670.67910777456,USD,A-
CSR_NS_DELTA,Goldman Sachs,15,1Y,Bond,283057.6868444193,USD,A-
CSR_NS_DELTA,Citi Group,5,5Y,Bond,426948.8960166636,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,11,10Y,CDS,718919.2094849938,GBP,A-
CSR_NS_DELTA,Citi Group,15,10Y,Bond,926456.0037043707,GBP,BBB+
CSR_NS_DELTA,Citi Group,17,10Y,CDS,580533.4533443947,GBP,A-
CSR_NS_DELTA,JP Morgan,14,10Y,Bond,250965.13880745997,GBP,BBB+
CSR_NS_DELTA,Citi Group,10,5Y,Bond,976996.1870630695,EUR,BBB+
CSR_NS_DELTA,Citi Group,4,10Y,Bond,14369.463780279506,EUR,A-
CSR_NS_DELTA,Goldman Sachs,2,10Y,CDS,417003.4691181743,GBP,A-
CSR_NS_DELTA,Goldman Sachs,7,1Y,CDS,260454.45983596734,EUR,BBB+
CSR_NS_DELTA,JP Morgan,12,1Y,CDS,807994.0939776766,USD,BBB+
CSR_NS_DELTA,JP Morgan,1,10Y,CDS,717405.5286783191,EUR,AA+
CSR_NS_DELTA,JP Morgan,10,10Y,CDS,600197.7117756591,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,16,10Y,CDS,903041.0353612987,USD,A-
CSR_NS_DELTA,Goldman Sachs,7,5Y,CDS,768080.5728141513,EUR,A-
CSR_NS_DELTA,Citi Group,7,1Y,Bond,15352.240311274261,USD,AA+
CSR_NS_DELTA,JP Morgan,14,5Y,Bond,786378.669845937,EUR,BBB+
CSR_NS_DELTA,JP Morgan,17,10Y,Bond,92798.23730252455,GBP,A-
CSR_NS_DELTA,Goldman Sachs,9,1Y,CDS,864432.1049075234,GBP,A-
CSR_NS_DELTA,Goldman Sachs,16,1Y,CDS,215183.5575125539,GBP,BBB+
CSR_NS_DELTA,Citi Group,5,5Y,CDS,575074.6213131176,EUR,BBB+
CSR_NS_DELTA,JP Morgan,14,1Y,CDS,255084.09375676228,USD,A-
CSR_NS_DELTA,Goldman Sachs,6,5Y,Bond,24355.277057906467,USD,A-
CSR_NS_DELTA,JP Morgan,10,10Y,Bond,538485.0390573936,USD,AA+
CSR_NS_DELTA,JP Morgan,4,5Y,Bond,367189.7452682762,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,10,10Y,Bond,876964.4521965124,EUR,A-
CSR_NS_DELTA,Goldman Sachs,7,5Y,CDS,518897.6263107226,GBP,BBB+
CSR_NS_DELTA,Citi Group,10,5Y,CDS,634151.6268749473,USD,A-
CSR_NS_DELTA,Citi Group,14,5Y,Bond,112521.74811762256,EUR,BBB+
CSR_NS_DELTA,Citi Group,15,5Y,Bond,887712.014256561,EUR,BBB+
CSR_NS_DELTA,JP Morgan,14,10Y,Bond,547409.8615643333,GBP,BBB+
CSR_NS_DELTA,JP Morgan,10,1Y,Bond,486122.7243767399,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,1,10Y,CDS,479964.10497814824,EUR,AA+
CSR_NS_DELTA,JP Morgan,2,10Y,CDS,988827.1595180713,GBP,BBB+
CSR_NS_DELTA,JP Morgan,10,1Y,CDS,117969.48362352826,USD,BBB+
CSR_NS_DELTA,JP Morgan,11,10Y,CDS,608272.1305134143,EUR,BBB+
CSR_NS_DELTA,Citi Group,14,5Y,CDS,329886.0965063431,GBP,BBB+
CSR_NS_DELTA,Citi Group,1,1Y,Bond,582730.1930021262,USD,BBB+
CSR_NS_DELTA,Citi Group,15,10Y,CDS,470303.97799436614,USD,AA+
CSR_NS_DELTA,Citi Group,14,5Y,CDS,526972.6857525709,USD,A-
CSR_NS_DELTA,Goldman Sachs,7,10Y,Bond,332233.92351745383,EUR,BBB+
CSR_NS_DELTA,Citi Group,15,10Y,Bond,670047.3550651285,EUR,BBB+
CSR_NS_DELTA,JP Morgan,13,1Y,Bond,745919.8555228378,EUR,A-
CSR_NS_DELTA,JP Morgan,16,5Y,CDS,834050.6861948869,GBP,AA+
CSR_NS_DELTA,JP Morgan,8,5Y,Bond,573113.4721899696,EUR,BBB+
CSR_NS_DELTA,JP Morgan,14,1Y,Bond,777548.7852390186,GBP,AA+
CSR_NS_DELTA,Citi Group,18,10Y,Bond,831507.1522006008,GBP,BBB+
CSR_NS_DELTA,Citi Group,8,5Y,Bond,957352.2172596516,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,9,1Y,Bond,966805.2518922305,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,7,1Y,CDS,79287.13809910417,GBP,BBB+
CSR_NS_DELTA,JP Morgan,5,10Y,CDS,591525.5571114471,EUR,A-
CSR_NS_DELTA,JP Morgan,1,5Y,CDS,376032.2909491463,EUR,A-
CSR_NS_DELTA,JP Morgan,8,1Y,Bond,377297.59463117784,GBP,AA+
CSR_NS_DELTA,Citi Group,2,5Y,CDS,790036.0901291389,EUR,BBB+
CSR_NS_DELTA,JP Morgan,7,5Y,CDS,366291.8562370612,EUR,AA+
CSR_NS_DELTA,Citi Group,15,10Y,CDS,128569.85121101509,GBP,A-
CSR_NS_DELTA,Goldman Sachs,5,1Y,CDS,473217.4437594715,USD,A-
CSR_NS_DELTA,Citi Group,1,5Y,Bond,499009.837852116,EUR,BBB+
CSR_NS_DELTA,JP Morgan,14,1Y,CDS,797741.7952744383,EUR,AA+
CSR_NS_DELTA,Citi Group,8,1Y,CDS,964382.2255914297,GBP,AA+
CSR_NS_DELTA,JP Morgan,9,10Y,CDS,589608.074045895,GBP,BBB+
CSR_NS_DELTA,JP Morgan,1,5Y,CDS,302050.0543977131,EUR,BBB+
CSR_NS_DELTA,Citi Group,10,5Y,Bond,25642.100337664393,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,4,5Y,Bond,711816.5470074886,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,9,5Y,CDS,352894.1756877061,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,17,1Y,Bond,932880.6070014486,USD,A-
CSR_NS_DELTA,JP Morgan,6,5Y,Bond,235177.97523111812,EUR,A-
CSR_NS_DELTA,Citi Group,4,10Y,CDS,104577.5036190481,USD,BBB+
CSR_NS_DELTA,Citi Group,4,1Y,Bond,119261.6312501344,EUR,BBB+
CSR_NS_DELTA,JP Morgan,11,5Y,CDS,280766.3946170158,GBP,A-
CSR_NS_DELTA,JP Morgan,7,5Y,CDS,35443.62017333992,GBP,AA+
CSR_NS_DELTA,Citi Group,1,10Y,CDS,597139.182957916,EUR,BBB+
CSR_NS_DELTA,Citi Group,13,5Y,CDS,285249.4735012537,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,9,1Y,CDS,668435.5197519729,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,2,5Y,Bond,11001.983073038708,EUR,A-
CSR_NS_DELTA,Goldman Sachs,2,1Y,Bond,573354.828172528,GBP,BBB+
CSR_NS_DELTA,JP Morgan,15,5Y,CDS,291675.21827875095,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,11,10Y,CDS,124368.75928089523,USD,BBB+
CSR_NS_DELTA,JP Morgan,3,10Y,Bond,102027.70554619716,USD,A-
CSR_NS_DELTA,Citi Group,9,10Y,CDS,751273.645250239,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,11,1Y,CDS,244935.1594492442,USD,A-
CSR_NS_DELTA,JP Morgan,10,10Y,CDS,416076.67610619764,EUR,AA+
CSR_NS_DELTA,JP Morgan,3,1Y,Bond,905003.6701920509,EUR,A-
CSR_NS_DELTA,JP Morgan,15,10Y,CDS,20399.626071110375,USD,AA+
CSR_NS_DELTA,JP Morgan,17,5Y,Bond,898257.1958522052,GBP,A-
CSR_NS_DELTA,JP Morgan,10,1Y,CDS,944358.8843514727,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,8,10Y,CDS,428508.14455935976,EUR,AA+
CSR_NS_DELTA,Citi Group,16,5Y,CDS,951631.7761738822,USD,BBB+
CSR_NS_DELTA,JP Morgan,9,1Y,CDS,863647.3540594584,USD,A-
CSR_NS_DELTA,JP Morgan,14,1Y,CDS,103692.19628214512,USD,A-
CSR_NS_DELTA,JP Morgan,6,10Y,Bond,141856.36591570542,EUR,AA+
CSR_NS_DELTA,JP Morgan,13,5Y,CDS,139814.16417609877,USD,BBB+
CSR_NS_DELTA,JP Morgan,18,1Y,Bond,98884.59506462755,GBP,AA+
CSR_NS_DELTA,Citi Group,13,10Y,Bond,929601.4433637137,GBP,BBB+
CSR_NS_DELTA,JP Morgan,10,1Y,Bond,889806.5661471102,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,16,1Y,Bond,341390.4258779431,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,16,10Y,CDS,303364.78072224243,GBP,BBB+
CSR_NS_DELTA,Citi Group,7,1Y,CDS,632832.3735511082,EUR,A-
CSR_NS_DELTA,Goldman Sachs,4,5Y,Bond,604062.51142807,EUR,A-
CSR_NS_DELTA,JP Morgan,5,1Y,CDS,324054.4087830847,GBP,BBB+
CSR_NS_DELTA,JP Morgan,16,10Y,CDS,558555.9158353767,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,17,5Y,Bond,451959.83714158117,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,2,5Y,Bond,433755.43575018307,EUR,A-
CSR_NS_DELTA,JP Morgan,6,5Y,Bond,979804.6221831196,USD,A-
CSR_NS_DELTA,Goldman Sachs,4,5Y,CDS,824741.8243512155,EUR,AA+
CSR_NS_DELTA,JP Morgan,2,10Y,CDS,451170.0161562811,GBP,AA+
CSR_NS_DELTA,Citi Group,9,10Y,CDS,423298.46488444804,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,13,5Y,Bond,158334.91671733974,USD,BBB+
CSR_NS_DELTA,Citi Group,5,5Y,Bond,535442.9095354776,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,6,1Y,Bond,635794.2527900736,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,12,1Y,Bond,279390.81356442685,EUR,A-
CSR_NS_DELTA,JP Morgan,13,1Y,Bond,916204.0689328323,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,7,1Y,CDS,634219.9354308536,EUR,BBB+
CSR_NS_DELTA,Citi Group,16,5Y,CDS,737534.5014051876,USD,BBB+
CSR_NS_DELTA,Citi Group,6,1Y,CDS,615394.411004033,GBP,BBB+
CSR_NS_DELTA,Citi Group,18,5Y,CDS,103737.52696529625,USD,AA+
CSR_NS_DELTA,Citi Group,17,1Y,Bond,793288.5241312551,GBP,AA+
CSR_NS_DELTA,JP Morgan,12,1Y,Bond,473295.89505031635,EUR,A-
CSR_NS_DELTA,Goldman Sachs,6,10Y,CDS,922108.7078398451,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,6,5Y,Bond,829164.4205435347,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,12,10Y,CDS,403174.5593552559,GBP,AA+
CSR_NS_DELTA,Citi Group,8,5Y,Bond,268167.59550281265,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,12,1Y,Bond,412958.7258329534,USD,A-
CSR_NS_DELTA,Citi Group,18,1Y,CDS,983713.4692417502,USD,AA+
CSR_NS_DELTA,Goldman Sachs,16,5Y,Bond,744768.9936019146,EUR,AA+
CSR_NS_DELTA,Citi Group,17,10Y,CDS,424492.8440871877,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,18,5Y,Bond,587225.1149952682,GBP,A-
CSR_NS_DELTA,Citi Group,14,10Y,Bond,534921.9530267601,GBP,AA+
CSR_NS_DELTA,JP Morgan,4,10Y,Bond,420299.3192236448,USD,BBB+
CSR_NS_DELTA,Citi Group,3,1Y,Bond,365021.04315220314,USD,AA+
CSR_NS_DELTA,Citi Group,6,10Y,Bond,298796.4192083568,GBP,BBB+
CSR_NS_DELTA,Citi Group,17,5Y,CDS,718116.956776459,GBP,BBB+
CSR_NS_DELTA,JP Morgan,4,10Y,CDS,960893.5641963666,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,1,5Y,CDS,724420.256237491,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,18,10Y,CDS,298778.21568162815,GBP,A-
CSR_NS_DELTA,Citi Group,4,10Y,CDS,973565.2991566666,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,18,5Y,Bond,407774.45929779235,EUR,AA+
CSR_NS_DELTA,Citi Group,7,1Y,Bond,302603.34369346756,EUR,AA+
CSR_NS_DELTA,JP Morgan,4,1Y,CDS,676059.8066022823,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,5,5Y,CDS,254936.36282193198,USD,AA+
CSR_NS_DELTA,JP Morgan,3,1Y,Bond,674037.5357413297,EUR,A-
CSR_NS_DELTA,JP Morgan,16,10Y,CDS,94053.7691095855,EUR,A-
CSR_NS_DELTA,Citi Group,10,5Y,CDS,385846.1310555411,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,15,5Y,Bond,755882.4743161154,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,8,1Y,Bond,225394.04920685088,EUR,AA+
CSR_NS_DELTA,JP Morgan,5,1Y,Bond,587742.76852556,EUR,A-
CSR_NS_DELTA,JP Morgan,15,10Y,Bond,500650.9913904638,USD,A-
CSR_NS_DELTA,Citi Group,3,10Y,Bond,880605.3377848143,GBP,A-
CSR_NS_DELTA,Goldman Sachs,1,5Y,CDS,201880.70614553342,GBP,AA+
CSR_NS_DELTA,JP Morgan,10,10Y,Bond,75353.6004445668,GBP,A-
CSR_NS_DELTA,Citi Group,12,10Y,CDS,70734.37384106946,GBP,A-
CSR_NS_DELTA,Goldman Sachs,9,10Y,CDS,636427.6226063868,GBP,BBB+
CSR_NS_DELTA,Citi Group,11,5Y,CDS,552021.9225310843,EUR,A-
CSR_NS_DELTA,Citi Group,11,1Y,Bond,708089.7971747085,USD,AA+
CSR_NS_DELTA,JP Morgan,3,10Y,Bond,729920.05691968,GBP,A-
CSR_NS_DELTA,JP Morgan,13,5Y,Bond,46242.25337844938,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,17,5Y,CDS,224821.45142044974,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,13,5Y,Bond,881858.7860537949,EUR,AA+
CSR_NS_DELTA,JP Morgan,5,10Y,CDS,125774.77559647257,GBP,A-
CSR_NS_DELTA,JP Morgan,5,1Y,Bond,995884.5382879876,EUR,AA+
CSR_NS_DELTA,JP Morgan,3,1Y,CDS,831800.7397473654,USD,A-
CSR_NS_DELTA,JP Morgan,1,10Y,Bond,806080.0525861721,GBP,A-
CSR_NS_DELTA,Goldman Sachs,12,1Y,Bond,574719.8531589739,EUR,AA+
CSR_NS_DELTA,JP Morgan,18,10Y,CDS,16525.969354858695,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,10,1Y,Bond,174942.79090530236,EUR,AA+
CSR_NS_DELTA,Goldman Sachs,3,1Y,CDS,983460.2361612964,EUR,A-
CSR_NS_DELTA,JP Morgan,4,5Y,CDS,589488.5062462194,EUR,A-
CSR_NS_DELTA,JP Morgan,14,1Y,CDS,229808.7680421366,USD,AA+
CSR_NS_DELTA,Goldman Sachs,3,5Y,CDS,497698.3860259123,USD,AA+
CSR_NS_DELTA,Citi Group,3,10Y,Bond,604098.1175196678,USD,AA+
CSR_NS_DELTA,Goldman Sachs,8,5Y,CDS,644162.0324405364,EUR,BBB+
CSR_NS_DELTA,Citi Group,3,10Y,Bond,957548.0834469674,GBP,A-
CSR_NS_DELTA,JP Morgan,18,5Y,Bond,598263.4367537758,USD,A-
CSR_NS_DELTA,Goldman Sachs,9,10Y,CDS,716304.2951890696,USD,BBB+
CSR_NS_DELTA,Citi Group,5,5Y,CDS,950807.120421332,USD,BBB+
CSR_NS_DELTA,JP Morgan,11,1Y,Bond,355189.64061411546,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,3,5Y,CDS,290401.4369912429,USD,AA+
CSR_NS_DELTA,Citi Group,11,10Y,CDS,177272.90962423466,GBP,A-
CSR_NS_DELTA,Citi Group,1,5Y,CDS,850452.6523443171,GBP,A-
CSR_NS_DELTA,Citi Group,8,1Y,CDS,205169.32887319347,USD,AA+
CSR_NS_DELTA,JP Morgan,4,1Y,CDS,55365.40104445738,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,1,1Y,Bond,292872.34965025,EUR,A-
CSR_NS_DELTA,JP Morgan,14,5Y,CDS,489528.3629074095,GBP,AA+
CSR_NS_DELTA,JP Morgan,17,5Y,Bond,758923.1605556774,GBP,A-
CSR_NS_DELTA,Goldman Sachs,1,5Y,CDS,953444.4608226556,EUR,A-
CSR_NS_DELTA,JP Morgan,10,5Y,Bond,360606.23365758924,USD,A-
CSR_NS_DELTA,Citi Group,18,1Y,CDS,99066.88595698604,GBP,A-
CSR_NS_DELTA,Goldman Sachs,12,10Y,CDS,326511.9054375893,USD,AA+
CSR_NS_DELTA,Goldman Sachs,9,1Y,Bond,878324.2233028333,GBP,AA+
CSR_NS_DELTA,Citi Group,9,10Y,Bond,831261.5353527309,EUR,A-
CSR_NS_DELTA,JP Morgan,18,10Y,Bond,850140.8555770344,GBP,A-
CSR_NS_DELTA,JP Morgan,14,10Y,Bond,450503.8630138886,USD,A-
CSR_NS_DELTA,JP Morgan,6,5Y,CDS,350110.1949952529,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,1,10Y,Bond,152790.1244977516,GBP,A-
CSR_NS_DELTA,Citi Group,18,1Y,Bond,650867.0271846562,USD,BBB+
CSR_NS_DELTA,JP Morgan,8,5Y,Bond,438561.33107651124,USD,AA+
CSR_NS_DELTA,Citi Group,5,1Y,CDS,270781.3043921045,GBP,A-
CSR_NS_DELTA,Citi Group,8,1Y,Bond,892695.3721988772,GBP,A-
CSR_NS_DELTA,Goldman Sachs,11,1Y,CDS,206486.15073042025,GBP,BBB+
CSR_NS_DELTA,Goldman Sachs,1,1Y,Bond,890437.0949617791,USD,A-
CSR_NS_DELTA,Citi Group,12,10Y,CDS,576354.1216214777,GBP,BBB+
CSR_NS_DELTA,JP Morgan,18,10Y,Bond,940433.4233892765,GBP,A-
CSR_NS_DELTA,Citi Group,12,5Y,Bond,207203.37768760027,GBP,BBB+
CSR_NS_DELTA,Citi Group,3,10Y,CDS,334214.93911301525,GBP,BBB+
CSR_NS_DELTA,JP Morgan,14,10Y,CDS,482705.3416352949,GBP,A-
CSR_NS_DELTA,Goldman Sachs,3,5Y,Bond,187263.98855769972,GBP,A-
CSR_NS_DELTA,JP Morgan,16,1Y,Bond,746008.6274622154,USD,AA+
CSR_NS_DELTA,Citi Group,16,10Y,Bond,131325.03003703058,USD,A-
CSR_NS_DELTA,Goldman Sachs,10,10Y,CDS,123636.46098968435,EUR,BBB+
CSR_NS_DELTA,JP Morgan,4,1Y,Bond,538595.823284973,USD,A-
CSR_NS_DELTA,Citi Group,16,10Y,CDS,68807.2505977393,GBP,A-
CSR_NS_DELTA,JP Morgan,15,1Y,Bond,555505.7492571793,USD,BBB+
CSR_NS_DELTA,Citi Group,3,5Y,CDS,533440.8055331632,USD,A-
CSR_NS_DELTA,Goldman Sachs,12,1Y,Bond,310773.7529990796,EUR,A-
CSR_NS_DELTA,Citi Group,2,5Y,CDS,816941.3240330109,USD,A-
CSR_NS_DELTA,Goldman Sachs,2,5Y,Bond,48150.838438192775,EUR,BBB+
CSR_NS_DELTA,Citi Group,6,1Y,Bond,546703.603133965,EUR,BBB+
CSR_NS_DELTA,JP Morgan,11,5Y,Bond,129010.36591476561,GBP,BBB+
CSR_NS_DELTA,JP Morgan,13,10Y,Bond,92365.16780118835,EUR,AA+
CSR_NS_DELTA,Citi Group,2,5Y,CDS,304219.0031161386,GBP,A-
CSR_NS_DELTA,Citi Group,8,1Y,CDS,564187.1683111336,GBP,AA+
CSR_NS_DELTA,JP Morgan,14,1Y,CDS,705019.1991072888,USD,A-
CSR_NS_DELTA,Goldman Sachs,18,5Y,CDS,725372.5641560055,USD,AA+
CSR_NS_DELTA,Citi Group,14,5Y,CDS,272488.0448921781,EUR,BBB+
CSR_NS_DELTA,Citi Group,5,5Y,CDS,557832.8831598733,EUR,AA+
CSR_NS_DELTA,Citi Group,15,1Y,CDS,877811.6198287479,GBP,AA+
CSR_NS_DELTA,Goldman Sachs,5,10Y,Bond,597339.801492527,USD,AA+
CSR_NS_DELTA,Goldman Sachs,11,1Y,Bond,969220.8316652186,GBP,A-
CSR_NS_DELTA,JP Morgan,12,5Y,CDS,319044.9812161865,USD,BBB+
CSR_NS_DELTA,JP Morgan,12,10Y,CDS,841578.1816910686,USD,A-
CSR_NS_DELTA,Goldman Sachs,5,10Y,Bond,266950.7684066058,USD,A-
CSR_NS_DELTA,Citi Group,1,5Y,Bond,685757.8440718242,EUR,BBB+
CSR_NS_DELTA,JP Morgan,13,10Y,CDS,523154.16211034247,EUR,BBB+
CSR_NS_DELTA,Goldman Sachs,15,1Y,CDS,616999.6279182124,USD,BBB+
CSR_NS_DELTA,Goldman Sachs,5,5Y,Bond,861921.4964626118,GBP,AA+
CSR_NS_DELTA,JP Morgan,2,1Y,Bond,970908.1010118392,EUR,BBB+
